StockSymbol,Industry,SubIndustry,Ret2000.01,Ret2000.02,Ret2000.03,Ret2000.04,Ret2000.05,Ret2000.06,ret2000.07,Ret2000.08,Ret2000.09,Ret2000.10,Ret2000.11,Ret2000.12,Ret2001.01,Ret2001.02,Ret2001.03,Ret2001.04,Ret2001.05,Ret2001.06,Ret2001.07,Ret2001.08,Ret2001.09,Ret2001.10,Ret2001.11,Ret2001.12,Ret2002.01,Ret2002.02,Ret2002.03,Ret2002.04,Ret2002.05,Ret2002.06,Ret2002.07,Ret2002.08,Ret2002.09,Ret2002.10,Ret2002.11,Ret2002.12,Ret2003.01,Ret2003.02,Ret2003.03,Ret2003.04,Ret2003.05,Ret2003.06,Ret2003.07,Ret2003.08,Ret2003.09,Ret2003.10,Ret2003.11,Ret2003.12,Ret2004.01,Ret2004.02,Ret2004.03,Ret2004.04,Ret2004.05,Ret2004.06,Ret2004.07,Ret2004.08,Ret2004.09,Ret2004.10,Ret2004.11,Ret2004.12,Ret2005.01,Ret2005.02,Ret2005.03,Ret2005.04,Ret2005.05,Ret2005.06,Ret2005.07,Ret2005.08,Ret2005.09,Ret2005.10,Ret2005.11,Ret2005.12,Ret2006.01,Ret2006.02,Ret2006.03,Ret2006.04,Ret2006.05,Ret2006.06,Ret2006.07,Ret2006.08,Ret2006.09,Ret2006.10,Ret2006.11,Ret2006.12,Ret2007.01,Ret2007.02,Ret2007.03,Ret2007.04,Ret2007.05,Ret2007.06,Ret2007.07,Ret2007.08,Ret2007.09,Ret2007.10,Ret2007.11,Ret2007.12,Ret2008.01,Ret2008.02,Ret2008.03,Ret2008.04,Ret2008.05,Ret2008.06,Ret2008.07,Ret2008.08,Ret2008.09,Ret2008.10,Ret2008.11,Ret2008.12,Ret2009.01,Ret2009.02,Ret2009.03,Ret2009.04,Ret2009.05,Ret2009.06,Ret2009.07,Ret2009.08,Ret2009.09,Ret2009.10,Ret2009.11,Ret2009.12
MSCC,Technology,Semiconductor,0.621923937,1.045325779,0.176167582,-0.156817527,-0.250692521,0.56045977,-0.0312957,0.28030303,-0.099030962,0.049317943,-0.374869927,0.140689089,0.59901339,-0.418768086,0,0.357876106,0.488480456,0.246269967,-0.095849802,-0.563151441,-0.085964912,0.339969372,-0.120226308,-0.037589112,-0.346127717,-0.302842377,0.209785026,-0.178039702,0.097432024,-0.543568465,-0.223021583,0.147163121,-0.139570552,0.287694974,-0.158940397,-0.054347826,0.299019608,0.005031447,0.351851852,0.073059361,0.044917258,0.200603318,0.063789869,0.165586329,-0.231861999,0.348307292,0.159330144,0.00533224,0.237611698,-0.490529066,-0.129217059,-0.194260486,0.128110599,0.184166667,-0.135116115,-0.122764228,0.305555556,0.080667594,0.142490372,-0.030709101,-0.123793299,0.052427184,-0.008520998,0.034905083,0.217827627,-0.09178744,0.126054852,0.128337237,0.060631229,-0.086356467,0.204950065,-0.012142857,0.092605887,0.009520683,-0.051482568,-0.061490897,-0.121611722,0.014565127,0.046319272,0.106815464,-0.325581395,0.044219499,0.018244576,-0.053012048,-0.073319756,0.118101545,0.03998001,0.105741627,-0.004749568,0.039045553,-0.03117207,0.094046592,0.111199681,-0.04726101,-0.136603774,-0.036134088,0.029918404,-0.048140044,0.049723757,0.074090311,0.123872026,-0.079341865,0.037984806,0.055257099,-0.089349535,-0.140711462,-0.10349586,-0.336134454,-0.337539432,0.232926829,0.16,0.176161262,0.002233805,0.013215859,-0.020833333,0.029927007,0.129470672,-0.155992391,0.136567164,0.154746424
MSEX,Utilities,Water Utilities,-0.035590551,-0.135409836,0.104761905,-0.002068966,0,-0.01717033,-0.021663173,0.044851094,0.044642857,-0.052173913,0.026315789,0.141745602,0.0253125,-0.107555556,0.004316069,0.021311475,0.168520942,-0.055277778,0.013333333,-0.000895522,-0.027695934,0.009951749,0.005385996,0.003253475,-0.308213129,-0.031914894,0.023296703,0.06223176,-0.027235772,0.09732665,-0.056370656,-0.023372287,-0.050232165,-0.00896861,0.004044944,-0.053273138,0.014305491,0.030683403,-0.021681416,0.006334842,0.042818912,0.046808511,0.099876695,-0.013035382,-0.092222222,0.045838359,-0.245485978,-0.001475652,0.013170732,-0.035372849,0.006809339,0.033990148,-0.057977959,-0.027067669,-0.10877373,0.06253619,-0.044266667,0.004494382,0.09762824,-0.051577366,-0.037447257,-0.015934066,0.00889383,-0.053464266,0.111494253,-0.000514668,0.145045965,-0.041237113,0.045158287,-0.062555066,-0.10268488,-0.098752599,0.101626016,0.011000524,-0.027221366,-0.009549072,-0.032051282,0.034445052,-0.039361702,0.109776079,-0.06195122,-0.006259781,-0.023634454,0.00375134,-0.013419216,-0.014145811,0.017146018,0.02955665,0.013192612,-0.007235142,0.037309511,-0.050632911,-0.001057082,0.000533049,0.008,-0.001054296,-0.021716102,0.024456522,-0.016783974,0.010995052,0.009304871,-0.099837222,0.036791315,0.041740153,-0.025111607,-0.005193306,0.002331002,0.040458937,-0.043352601,-0.153660012,0.022727273,-0.006342495,-0.023404255,0.040316775,0.046543463,-0.01616031,-0.001324503,0.02123424,0.042580645,0.064009662
MSFG,Financial,Regional,-0.046933333,0,-0.042857143,0,-0.044776119,0,-0.046875,-0.016393443,0.042,-0.016393443,-0.016666667,0,0.033898305,0.085901639,0.012121212,-0.01893708,0.02117061,0.012269939,0.095757576,-0.009955752,-0.089385475,0.02372035,0.006097561,0.070121951,0.01971831,0.0625,0.015306122,0.167575607,0.023417173,0.008336807,-0.062109212,0.08,-0.018969072,0.017350825,0.052631579,-0.0396,-0.056471558,0.043664384,0.02173913,0.041810345,-0.000413223,0.022278268,0.068576039,-0.027567976,-0.006518405,0.042990654,0.066315789,0.006894288,0.042003231,0.085041297,0.006179775,-0.417637271,-0.070342205,0.051813472,-0.072520967,0.036469345,0.025,0.08728557,0.161473088,-0.029268293,-0.086902801,-0.024,-0.015673981,-0.126182965,-0.057275542,-0.014168937,0.050082554,-0.051068265,-0.018815717,0.017357223,0.00166113,-0.01598677,0.084269663,-0.048907388,0.014492754,-0.069804336,-0.032992036,0.016919487,-0.048991354,0.03606357,0.008318479,0.078291815,0.001096491,-0.068206821,0.007705987,-0.012925969,0.013731343,-0.05,0.063236206,-0.025536854,-0.078106509,0.131612903,0.011474469,-0.044343377,-0.09057971,0.028420357,-0.001935484,-0.157455013,0.194144838,-0.063251107,0.131490223,-0.074074074,0.168193717,0.007790762,0.059459459,-0.065899582,-0.119706381,0.036096257,-0.370895042,-0.421325052,0.461818182,0.097591888,-0.075406032,-0.090686275,-0.107712766,-0.051622419,0.0625,-0.142647059,-0.102214651,-0.106542056
MSFT,Technology,Business Software & Services,-0.166141263,-0.092690355,0.185561259,-0.261435832,-0.141484836,0.242814976,-0.123980424,-0.001858736,-0.138428571,0.138347107,-0.162335766,-0.252841888,0.383639248,-0.029764841,-0.066086066,0.236088305,0.022465268,0.048850575,-0.081332408,-0.145958084,-0.105263158,0.141539066,0.068741678,0.037913207,-0.044111028,-0.090568979,0.021337849,-0.126525155,-0.023964724,0.072759365,-0.113451589,0.031525851,-0.098516076,0.206453069,0.100133511,-0.118499574,-0.092543021,-0.505528896,0.007910075,0.045380213,-0.036413469,0.026421137,0.032043767,0.007216103,0.041198502,-0.067427756,-0.024288425,0.056756757,0.002538071,-0.039116262,-0.063837777,0.047294589,0.0015273,0.092996556,-0.007317073,-0.034311992,0.015424165,0.005391804,-0.047940341,-0.008534323,-0.019402985,-0.04152381,-0.040492259,0.043729373,0.022592152,-0.034589973,0.030583501,0.060829136,-0.060262966,-0.000388954,0.080827802,-0.056978002,0.072380952,-0.038984263,0.008524833,-0.127213589,-0.068667763,0.024626209,0.022524437,0.069941715,0.05639243,0.050878477,0.020152884,0.021553199,0.031761953,-0.086575875,0.001797268,0.073503048,0.0250501,-0.042871062,-0.022918773,-0.007599309,0.033684211,0.249490835,-0.080208048,0.062686567,-0.089131042,-0.124275596,0.04185022,-0.010752688,-0.006315789,-0.025849858,-0.056839017,0.052854938,-0.03541742,-0.153525398,-0.100533808,-0.022132797,-0.124423963,-0.051673517,0.151002506,0.111354909,0.034670629,0.131904762,-0.022037422,0.034844668,0.056262834,0.091302637,0.061732852,0.032520325
MSW,Financial,REIT,-0.032258065,0.08401084,0.037575758,-0.042285714,0.103818616,0.150054765,0.018095238,0.207386364,0.088627451,-0.004444444,-0.037037037,0.067692308,-0.010086455,0.033699634,-0.100566572,0.023809524,0.073359073,-0.129496403,-0.051851852,0.03875969,-0.097744361,0.020253165,-0.000833333,0.06088407,-0.048221344,0.008333333,0.082644628,-0.036153846,-0.018355946,-0.004897959,-0.06147541,-0.004424779,-0.023788546,-0.086363636,0.021105528,-0.038834951,-0.065,-0.014830508,0.005347594,0.043386243,0.130831643,0.033636364,0.049557522,0.008474576,0.038655462,0.014574899,0,0.019685039,-0.002307692,0.012269939,0.003787879,-0.10530303,0.027095682,-0.001648805,-0.153526971,-0.016585366,0.035,-0.048076923,0.039553753,0.043137255,-0.017061611,0.055501461,-0.022140221,-0.04245283,-0.070450098,0.076519916,0.016569201,0.021946565,-0.059044049,0.013888889,-0.016601563,-0.026973027,0.082135524,0.009433962,0.093023256,0.008474576,-0.106666667,0.025925926,-0.024324324,0.011183597,0.050691244,0.091068301,0.011326861,0.052208835,-0.024427481,0.134375,0.002773925,0.011065007,-0.024776325,-0.018309859,-0.103202847,-0.015175719,-0.012195122,-0.010726073,-0.135135135,-0.058415842,0.001062699,-0.031578947,0.027173913,0.232124352,-0.014285714,-0.06083976,-0.085027726,-0.01417004,-0.02891326,-0.095088819,-0.118128655,0.046511628,-0.087696335,0.026124819,-0.085714286,0.086124402,0.017518248,-0.024285714,0.011644833,-0.014285714,-0.021802326,-0.002998501,0.01641791,0.043541364
MTOX,Healthcare,Medical Laboratories & Research,0.057937428,-0.081081081,-0.044705882,0.015,0.060606061,0.156571429,0.166996047,-0.041666667,-0.074893617,0.101818182,-0.115,-0.399047619,0.470588235,-0.155555556,0.066666667,0,0.06080207,0.493902439,0.120967742,-0.050724638,-0.087878788,0.263829787,-0.257627119,0.041474654,0.012875536,-0.182978723,0.094736842,0.161073826,-0.042113955,-0.118803419,-0.225490196,0.002503129,-0.099378882,-0.066011236,0.228486647,-0.203614458,-0.03649635,-0.223880597,-0.032136106,0.029126214,0.094795539,0.088888889,0.061806656,-0.157973174,0.096491228,-0.017886179,-0.087804878,0.0625,0.448739496,-0.031322506,-0.070588235,0.1075,0.155756208,0.002967359,0.108134921,-0.383802817,0.035971223,-0.020833333,0.105563481,0.176470588,-0.078651685,0.042944785,-0.052132701,-0.140127389,-0.111111111,0.262295082,-0.075,0.05788712,-0.006849315,-0.092307692,0.155384615,0.00530504,0.044973545,0.063694268,0.115662651,0.02750275,0.086021505,-0.094,0.005636979,0.035595106,0.056989247,0.246089677,0.129803587,0.015232292,-0.073134328,0.065322581,0.39666919,0.2832,0.040169133,0.182405165,-0.346230821,-0.034889687,0.091831287,-0.149583129,0.056811594,-0.008228195,-0.021052632,-0.096099491,-0.175625,0.183823529,-0.104,-0.048109966,0.057101025,0.190735695,-0.294857143,-0.205004036,-0.10880829,-0.027218935,-0.209011264,0.142622951,-0.033381713,0.197932053,0.073671498,0.060742407,-0.040511727,0.018930958,0.007751938,0.103982301,-0.097363083,-0.116305587
MTRX,Industrial Goods,Heavy Construction,0.411764706,-0.139414802,0.130977131,-0.053949904,-0.074,-0.025263158,0.027368421,-0.012145749,0.04,0.024590164,0.126,0.055062167,-0.031986532,-0.042517007,-0.088809947,0.15,0.235093697,-0.04,0.007082153,-0.04434907,-0.103773585,0.158928571,0.07550077,-0.030390738,0.179104478,-0.056603774,0.136363636,0.116333725,0.031317495,-0.107853403,-0.169590643,0.14978602,-0.125,0.144492132,0.15889029,0.017278618,-0.136315229,0.156327543,0.09439834,0.227934045,0.181102362,0.135761589,0.043655413,0.168539326,-0.15054788,0.427930454,-0.375733855,0.068436578,-0.350531915,0.158367347,-0.057142857,-0.240441176,0.038834951,-0.152777778,-0.227272727,-0.364922207,0.140311804,0.001949318,0.484063745,0.183553598,-0.213316893,0.268562401,-0.43943299,-0.117913832,0.058974359,0.108958838,0.250535332,0.260869565,0.066225166,0.221118012,-0.052899288,0.064935065,0.080889788,0.03554724,0.037037037,-0.005231037,0.039508341,-0.018025751,0.053368329,0.106543624,-0.017267267,0.088636364,0.109722222,0.00877193,0.144099379,-0.036021505,0.139076577,0.19140625,0.008685353,-0.028917546,-0.067070707,-0.180242634,0.104957806,0.404285714,-0.110770279,-0.158503664,-0.174152154,0.128745838,-0.157843137,0.147176269,0.204295704,-0.041164241,-0.007039155,0.185385656,-0.289434524,-0.359979101,-0.370156636,0.028150134,-0.309399478,0.34622824,0.203513909,0.178351784,0.169421488,-0.012048193,-0.128116939,0.079333986,-0.012715713,-0.180978763,-0.047830923,0.224137931
MTSC,Technology,Scientific & Technical Instruments,-0.103225806,0.104196816,0,0,-0.029333333,-0.137931034,0.044585987,-0.065185185,0.12,0.080691643,-0.184,0.136363636,0.097733711,0.07106599,0.069411765,-0.01430143,0.354444444,0.138728324,0.138211382,-0.078667612,-0.115384615,0.021929825,-0.102953586,-0.048918156,-0.042857143,0.126077586,0.068292683,-0.041970803,-0.001923077,0.277669903,-0.050980392,-0.029337804,-0.173799127,0.067156348,0.139866794,-0.158690176,0.043052838,0.075400566,-0.045936396,0.171559633,0.159144893,0.029329609,0.040361865,-0.093982421,0.123893805,0.169547872,0.055713474,0.052545156,0.233209942,0.160259179,0.022836096,-0.145810664,-0.054019566,0.061085973,-0.07096495,0.022566996,-0.000940291,0.222748815,0.187866928,0.11731659,0.079369888,-0.151685393,-0.03778588,-0.015300918,0.099207716,0.064342314,0.193558098,0.051530612,-0.079005121,0.0656,-0.112481127,-0.018450185,0.071637427,0.078897079,0.056846892,0.064969062,-0.0755093,-0.046803378,-0.056565139,-0.079012346,-0.040640759,0.03352996,0.152736019,0.006253257,0.103741935,-0.120372526,0.047182529,0.092240493,0.034393404,0.020795247,-0.072016004,0.009829777,-0.008815821,0.068957232,-0.062228323,0.040985606,-0.210291353,-0.077491866,0.033643063,0.065055762,0.102885456,-0.047011952,0.182331358,-0.013555291,0.014457831,-0.223523787,-0.199199507,0.0525484,-0.028921023,-0.092165899,-0.025695931,-0.058797327,0.047214353,-0.0830373,0.123202301,0.124099958,0.103513411,-0.090909091,-0.030109146,0.102839601
MTXX,Healthcare,Drug Delivery,0.938585608,-0.29408,-0.306818182,-0.370793651,0.079489696,0.248201439,-0.054545455,-0.023846154,0.318392581,-0.253949678,-0.248407643,-0.325,0.248164464,-0.19447641,0.273504274,0.052927928,-0.204909285,0.096368715,0.044098573,-0.036204744,-0.102228047,0.166423358,-0.134177215,0.016200295,0.088534107,-0.064343164,0.236051502,0.115338882,0.061621622,0.091803279,-0.015,0.016276704,0.00619195,-0.056701031,-0.063112078,-0.171875,0.002487562,-0.1007109,-0.048302872,-0.054421769,-0.024113475,-0.036337209,0.202416918,0.120496894,0.224944321,0.3,0.169444444,0.050947867,-0.268753373,-0.257575758,-0.056485356,0.12797282,-0.129292929,0.190420561,-0.215250965,0.140586797,0.11827957,0.206730769,0.062063615,-0.16774658,-0.160034602,0.236842105,-0.028205128,-0.02173913,-0.056552962,0.037735849,0.114003591,0.049050633,0.087987758,0.18807665,0.289099526,-0.057450628,0.181255947,0.026315789,-0.091263651,-0.298880276,-0.080714726,0.052062204,0.001290323,0.107722258,0.103828306,0.156200528,-0.107664234,-0.183495643,0.066455696,0.059276823,-0.087078652,0.113861386,0.107360266,0.050175615,0.030695444,-0.03366697,-0.069176471,-0.123544304,-0.061993048,-0.13869969,-0.025089606,0.060716898,0.012448133,-0.047912389,0.236526946,0.007864489,0.102641056,-0.039045553,0.037724898,-0.078177728,-0.072177668,0.107454668,0.052343274,0.009158558,-0.068181818,0.041996348,0.08766803,-0.697347049,0.008944544,-0.046017699,0.065666041,-0.206349206,-0.070953437,0.002369668
MU,Technology,Semiconductor- Memory Chips,-0.196200078,0.545147272,0.235294118,0.107833002,-0.502206406,0.223055556,-0.104395604,0,-0.444108761,-0.236263736,-0.070247934,0.118110236,0.245442177,-0.249067369,0.216105417,0.106829268,-0.166851811,0.096,0.013268999,-0.131408776,-0.49245283,0.236956522,0.160683761,0.087719298,0.02739726,-0.081428571,-0.003030303,-0.279635258,-0.027628866,-0.139574468,-0.045543585,-0.106217617,-0.272352941,0.25984252,-0.018012422,-0.40969697,-0.157948718,-0.02679659,0.016229713,0.039119804,0.333333333,0.01205857,0.264248705,-0.02972973,-0.074482759,0.068554396,-0.105841924,0.020454545,0.174198251,-0.080684597,0.100790514,-0.18491921,0.096280088,0.026827632,-0.115686275,-0.146775389,0.039757995,0,-0.090311987,0.110611511,-0.159127625,0.085930123,-0.110154905,-0.069923372,0.12962963,-0.070973612,0.169291339,-0.015702479,0.117647059,-0.02842184,0.097767513,-0.078254848,0.089020772,0.063786008,-0.057014734,0.135876841,-0.024160283,-0.081147041,0.035192563,0.114119923,0.001150748,-0.174757282,0.013185288,-0.048398091,-0.084158416,-0.081332301,0.028085106,-0.054410552,0.068421053,0.018699187,-0.065354331,-0.028837998,-0.034782609,-0.06660746,-0.205348615,-0.137931034,-0.033195021,0.056179775,-0.204,0.263502455,0.048051948,-0.259259259,-0.184121622,-0.122153209,-0.060324826,0.151589242,-0.418259023,-0.022222222,0.403773585,-0.143617021,0.297124601,0.23857868,0.076595745,-0.03250478,0.245614035,0.139103555,0.112618725,-0.163793103,0.093023256,0.384010485
MXIM,Technology,Semiconductor,0.057160937,0.333000798,0.055712376,-0.060724638,-0.023098245,0.060568217,-0.029385836,0.339392088,-0.088498584,-0.181358025,-0.212355212,-0.076135266,0.275271512,-0.230563897,-0.08713784,0.208987161,0.011097899,-0.1405521,0.029661017,-0.04445823,-0.23960827,0.31276901,0.186363636,-0.027592593,0.040112465,-0.164963504,0.194212219,-0.099457505,-0.077231695,-0.166920235,-0.081462141,-0.090621404,-0.198446099,0.271057884,0.328593997,-0.238183076,-0.076080521,0.107051282,0.041222254,0.082874449,0.000255167,-0.13627153,0.148377581,0.161456988,-0.124666667,0.250377834,0.048643216,-0.052551118,0.017557861,-0.027290448,-0.059847878,-0.020425532,0.102769364,0.03412902,-0.080305927,-0.096181932,-0.023325635,0.024691358,-0.068243858,0.029883382,-0.07995283,0.095213849,-0.055683919,-0.090221897,0.048430016,-0.028963415,0.097541841,0.013064133,0.001643964,-0.195546277,0.050920598,-0.010917031,0.122538293,-0.04002947,-0.049629061,-0.054438187,-0.127236581,0.050719895,-0.086726764,-0.001715266,-0.041311028,0.060798869,0.045847176,-0.031012658,-0.009009009,0.045657727,-0.075180874,0.080749574,-0.031496063,0.084388186,-0.05457799,-0.058657465,-0.021666667,-0.076660988,-0.142698706,0.141871496,-0.256991686,0.042213349,0.109357998,0.022362664,0.04393009,-0.044715447,-0.06073649,0.04473818,-0.123486683,-0.281183932,-0.083703704,-0.070032573,0.152439024,-0.072796935,0.08456486,0.027293404,0.151880767,-0.025465839,0.108886108,0.041597338,-0.035619351,-0.090065502,0.051373955,0.143500281
MXWL,Technology,Diversified Electronics,0.152195122,0.374077112,-0.194021102,0.110051357,-0.067204301,-0.018181818,0.1704,0.118933698,0.102189781,-0.097222222,-0.121212121,0.067142857,0.349429913,-0.155069583,0.149253731,-0.156820623,0.324528302,0.079903148,-0.121347202,-0.204295154,-0.531700288,0.172661871,0.3075,-0.02,0.052578362,-0.176800748,0.062857143,0.012903226,0.298901099,-0.288163265,-0.261904762,-0.058441558,-0.009433962,0.136538462,0.255067568,-0.183535762,0.041322314,0.088,-0.083700441,-0.040650407,0.086734694,-0.098591549,0.187919463,0.262341326,-0.00330033,-0.088790233,-0.020681265,-0.116915423,0.203938115,0.182126697,0.247619048,0.1672,0.100069013,-0.183544304,-0.278079009,0.025396825,0.069502075,0.030273438,-0.017383349,-0.078181818,-0.016472868,0.052173913,-0.16179159,-0.172376874,0.354413702,0.191593353,0.124592834,0.009386282,0.023188406,-0.122463261,0.127591707,-0.002112676,0.197763802,0.048571429,0.079690094,-0.01221374,0.030396703,-0.027736503,-0.083713851,0.107744108,0.020572002,-0.119234544,-0.222405272,-0.015525759,-0.132102273,0.122764228,-0.068452381,-0.036478985,0.130864198,0.015714286,-0.046610169,-0.068679245,-0.050612245,-0.133967156,-0.164328657,-0.003614458,0.034939759,0.210465116,-0.017357763,0.008506616,0.274509804,-0.227636364,0.2731569,-0.087149188,0.05621536,-0.315471698,-0.460773481,0.083333333,-0.078740157,0.32,0.172006745,0.503671072,0.097584541,0.223893805,0.023121387,-0.053846154,0.380524345,-0.017534247,-0.088186356,0.065074627
MYGN,Services,Research Services,0.396406149,1.376923077,-0.611290323,0.083109017,0.219353841,0.87966489,-0.083689803,0.059215508,-0.393313668,0.348314607,-0.414153229,0.155403519,-0.092830189,-0.208857143,-0.25235023,0.299631902,0.149712803,0.004123711,-0.261352657,-0.046786183,-0.29579407,0.511169514,0.234056399,-0.068483454,-0.20285768,-0.288970908,0.02791411,-0.293487957,-0.062657696,-0.075454545,0.138984722,-0.255097614,-0.069876688,0.119652821,0.053156146,-0.232790331,-0.132924335,-0.22319301,0.041237113,0.190809191,0.284634761,-0.132183908,0.126019274,-0.171957672,-0.09618442,0.112478032,-0.07752545,0.089830508,0.310687023,-0.035294118,-0.011009174,0.062268804,-0.04600345,-0.084100675,-0.075573549,0.179505814,0.05036855,0.01489118,0.082114736,0.173618352,0.093156733,-0.129718876,-0.146239554,-0.12884097,-0.006038647,-0.048632219,0.127482383,0.120113314,0.102926337,-0.111824015,-0.007235142,0.089005236,0.02143878,0.205633803,0.016361511,-0.022501907,0.021118498,-0.028098537,-0.012830794,0.032244898,-0.035602504,0.088223391,0.12634309,0.036080768,0.138942001,-0.067966574,0.038577456,0.060342327,0.028918919,-0.023628249,0.000803213,0.180134228,0.185227273,0.057901777,-0.134028027,-0.029682274,-0.065,-0.144441877,0.089802543,0.029491945,0.164222169,-0.055013494,0.483381664,0.019736842,-0.047143487,-0.008642363,-0.07375,0.132649573,0.133972019,0.065540541,-0.416153056,-0.138,-0.072344792,-0.028345598,0.009572901,0.118960469,-0.101311475,-0.110948371,-0.05090312,0.127484875
MYL,Healthcare,Drugs,0.0648,-0.135987979,0.208791209,0.041100917,-0.054987663,-0.32564198,0.160567996,0.242863828,-0.002222222,0.049082053,-0.145,0.052213868,-0.063753007,0.010799136,0.102345416,0.038446602,0.18960359,-0.119286162,0.193845065,-0.023964497,-0.011515152,0.135160099,-0.062788801,0.072961373,-0.09557047,-0.106470588,-0.034098361,-0.099932019,0.158801498,0.021505376,0.043086817,0.006163328,0.010493827,-0.050678733,0.070793651,0.026470588,-0.236571429,0.068888057,0.012323944,-0.019083969,0.00979021,0.158613795,-0.028760426,0.089494163,0.05890411,-0.375161708,0.033469388,-0.011350294,-0.032142857,-0.04003268,-0.04092827,0.002625821,-0.035034602,-0.08988764,-0.278832117,0.175438596,0.034482759,-0.04598338,0.057043073,-0.022123894,-0.056721497,0.060240964,0.010262258,-0.073033708,0.003039514,0.171741778,-0.097713098,0.059331797,0.049591281,-0.007235142,0.092573222,-0.038072289,-0.019900498,0.173469388,0.021834061,-0.072611465,-0.044332724,-0.045346062,0.093625498,-0.072992701,-0.010810811,0.014851485,-0.040661939,-0.01626417,0.109218437,-0.063688633,-0.0014171,0.036879433,-0.120551601,-0.079919069,-0.116804408,-0.047919294,0.052076467,-0.077300613,-0.029689609,-0.022253129,0.058487874,-0.204301075,-0.016949153,0.123720137,0.012898331,-0.105925926,0.078137988,-0.033008252,-0.114041893,-0.245598592,0.072976055,0.083242059,0.140986908,0.118811881,0.102796053,0.003787879,-0.011227545,-0.018796992,0.004569688,0.09970015,0.089115646,0.029803424,0.092966361,0.022752497
NABI,Healthcare,Biotechnology,0.320261438,0.708074534,-0.4,-0.306916427,0.303854875,0.258175559,0.016129032,0.074074074,-0.157641396,-0.117052023,-0.192176871,-0.03950104,0.132631579,-0.080882353,0.179047619,0.065989848,-0.004761905,0.286871961,-0.08627451,-0.045584046,-0.078986587,0.306532663,0.166237113,0.115675676,-0.150596878,-0.390055249,0.113924051,0.0048,-0.056451613,-0.202360877,-0.182364729,0.252983294,-0.005504587,0.079854809,0.223529412,-0.147180193,-0.116987179,-0.070652174,0.153846154,0.05210084,0.08372093,0,-0.16091954,0.134513274,0.30495356,0.309608541,-0.016304348,0.17903525,0.280285036,-0.155781905,0.101983003,0.054592164,0.026894866,-0.162050678,-0.187763713,0,0.145547945,0.022140221,0.035971223,0.027349229,-0.118169399,-0.02532617,-0.027279813,-0.1272,0.124314442,0.238211382,-0.018336608,-0.098393574,-0.023845007,-0.019083969,-0.220873786,0.033639144,0.108823529,0.084432718,0.368932039,0.127659574,-0.077044025,-0.023809524,-0.107205624,0.178926441,-0.028571429,0.138408304,0.06969697,-0.035561878,-0.149560117,-0.089347079,0.019193858,-0.018867925,-0.009633911,-0.106796117,-0.079913607,-0.157142857,0.150141643,-0.044554455,-0.129287599,0.084084084,-0.022160665,0.090140845,0.041450777,0.004987531,0.027295285,-0.048309179,0.380462725,0.07063197,-0.199312715,-0.167728238,0.023076923,-0.136597938,0.232835821,-0.080487805,-0.002695418,-0.054945055,-0.189111748,-0.15034965,0.04048583,0.186770428,0.180921053,-0.087078652,0.501519757,-0.012096774
